Prompt,Dominant_Topic,Keywords
"A restaurant hall is designed with an Arab-Islamic character, and the colors are bold and beautiful, and the lighting must be good and appropriate for the intended purpose, and different types of lighting are used, such as dim lighting, direct lighting, hidden lighting, and decoration. Many different things can be used in the decoration, such as curtains , furniture, flowers, and paintings, and the floor must be epoxy 3 d",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
abstract picture of space,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
ExternalUrl  make these cats look like regal and distinguished kings wth crowns and necklace,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"ultra-realistic photo , highly detailed, selfie of pokemon characters at shibuya tokyo street, sunset, 8k ,high definition, Cinematic Lighting, wide angle -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"Architecture watercolor ink sketch of A house with a modern design and a white and cream interior with big windows and a forest landscape would likely be a spacious and light-filled living space. The interior design is characterized by clean lines, neutral colors, and a minimalist aesthetic. The white and cream color palette creates a bright and airy atmosphere, while the large windows offer panoramic views of the surrounding city. The living room is likely to be a spacious and open space, with comfortable seating arrangements and perhaps a fireplace. The furniture is likely to be sleek and modern, with a focus on clean lines and neutral colors. The large windows in the living room provide plenty of natural light and allow for stunning views of the city, Albert Kiefer style, Mattias Adolfsson style, vibrant Watercolor, ink -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"Realistic photo of a family of four walking through a douglas fir forest, blue sky, sunshine,",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
death feeds knowledge to children from a spoon2 comicbook drawing1 jack kirby1 -,2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
michael jordan winning gold at the olympics for swimming,2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"bag for woman with water droplets on its surface, Bright Background,highly detailed, UHD, Cinematic, Nikon fx 50mm, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"girl with blue and purple hair reading on the beaches of hawaii, green blue, fantasy -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
a poster for a pool party in bali with a blonde australian girl sipping a cocktail on the edge of an infinity pool,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"create a realistic HD image of a shopping cart and inside the cart is a $100 U.S. dollar bill, baby rattle, books, food, stocks, bonds and teddy bear",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"orange, gold and aqua colored graphic of two men and a woman starting his own architecture practice like ExternalUrl ",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"a 22 year old female from equador, wealthy, pretty but distinguished. photographic portrait, ultra realistic, extreme detail",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
an image of a young boy called Sam playing RuneScape on his PC -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"comicbook page with different panels containing scenes of a redneck astronaut with a jetpack alone on the surface of an unknown, desert planet. introspective, highly detailed, comicbook style, multiple panels, cartoon style, high contrast -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"Cute, japanese, asian, kawaii, 8k, 18, no kimono, girl, frontal shot, ultra detailed, ultra realistic, 85mm lens, f/ 1. 8, accent lighting, portrait, face, extreme close up, big melons, public street, day, skinny, hair ponytail, pastel, blonde, goddess -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"A disney style OLd Montreal port chrismas tree light exhibition scene, neon, pixar masterpiece, complicated, thomas kinkade, hyperdetailed, dazzling, mildly psychedelic, q 4",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Letter of company name G r making a circle with a hand signature, a finger of the OK sign,Abstract logo,Flat design,vector illustration,pop",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
Black orange and royal blue downtown city neon lights skyline futuristic ultra-realistic,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"fallen aasimar a shadow sorcess full body portrait, modest clothing, holding a staff, cating a blackspell, she has black hair, she has on eye glowing gold the other glowing purple, she is smiling, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"baseball theme background, bluish rays with gold night skyline background, creative, the number 23 on a golden blue baseball cap, 40k production -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
landing page with ai,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"The rise of the digital age has created numerous opportunities for passive income businesses, no text, just image, 8k, hdr, super realistic, high details, unreal engine, -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"**A black guy with black dreads, wearing a fur coat, with a foreign car and palm trees in the background, oil pastel** - @1085754086437167266 (fast)",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"**black and white, pen and ink, barb wire tangled up in the rain -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"**precious day, coincidence, fate, destiny, calling, birthdate, era name, no mobile phones, war, shortage, rumors, anxiety.** - Upscaled (Beta) by @1088967096274259979 (fast)",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"dj playing at beach party organized by friends, art Deco",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"Opportunities for passive income businesses include rental properties, investments, and online businesses, no text, just image, 8k, hdr, super realistic, high details, unreal engine, -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"kintsugi, dark background",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
landing page with ai,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"A real photographic landscape painting with incomparable reality,Super wide,Ominous sky,city,the last of us, apocaliptic,Lotus,Huge waves,Starry night,Harry potter,Volumetric lighting,Clearing,Realistic,James gurney,artstation -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"beautiful mountain golf course photography, set in North Carolina, the summer, Hyper-detailed, photorealistic 16K, Sony A1, Sony FE 85mm F/1.4 GM, iso 200, crisp, sharp focus",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
an angel like image of jesus riding a white winged horse coming from the clouds,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
modern african pattern black and white -,2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"orange, gold and aqua colored graphic of a man checking if he has his work life balance, exercising, laptop, working, clock, vacation, like ExternalUrl ",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
top angle pie chart with hong kong building,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
a pie chart of the most popular pies,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"a 22 year old female from equador, wealthy, pretty but distinguished. photographic portrait, ultra realistic, extreme detail",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
photo realistic two tall red candles on the silver plate with dry flowers and seeds -,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"In a distant launch site in the American desert, The space shuttle just lifted off, People are watching this great launch scene not far away, Blonde girl with sunglasses, father holding child, the crowd cheered, Illustration style, retro movie poster style, -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
the inside of a black hole,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
a poster for a pool party in bali with a blonde australian girl sipping a cocktail on the edge of an infinity pool -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"a 22 year old female from equador, wealthy, pretty but distinguished. photographic portrait, ultra realistic, extreme detail",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"black and white, pen and ink, barb wire tangled up in the rain -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"a group of 5 robots, playin metal music, being crazy, cartoon style, -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
Pokémon,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
a woman that does not lie,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Cute, Indian, 8k, 18, no blouse saree, girl, frontal shot, ultra detailed, ultra realistic, 85mm lens, f/ 1. 8, accent lighting, portrait, face, extreme close up, big melons, public street, day, skinny, hair ponytail, pastel, goddess -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"cartoon style space vehicle exploring the surface and the dark underground of an unknown, desert planet. reflexive, highly detailed, comicbook, multiple panels, high contrast -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"A disney style OLd Montreal port chrismas tree light exhibition scene, neon, pixar masterpiece, complicated, thomas kinkade, hyperdetailed, dazzling, mildly psychedelic, q 4",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Letter of company name G r making a circle with a hand signature, a finger of the OK sign,Abstract logo,Flat design,vector illustration,pop",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
