Channel,ID,Prompt,Timestamp
newbies-47,4.29E+17,"Grotesque fashion movie scene screengrab of Serena van der Woodsen from Gossip Girl wearing a black vinyl gown with exaggerated puffy sleeves and a headpiece made of twisted metal, Balenciaga commercial -",4/28/2023
newbies-47,1.04E+18,"A serene Ram 2500 Off Road parked at the edge of a mountain overlook, depicted in a dreamy watercolor style with soft, muted colors  The mood is peaceful and contemplative, with the truck serving as a symbol of freedom and exploration  The lighting is soft and diffuse, with a warm glow from the setting sun  T-shirt-design graphic, vector, contour, white background -",4/28/2023
newbies-47,5.92E+17,A boy hides after seeing a terrible zombie realistic 16 9,4/28/2023
newbies-47,1.08E+18,"Leonardo DiCaprio taking a selfie with a GoPro on top of starship, fish eye lens, high detail, ultra realistic, cinematic lighting, portrait painting, photorealistic, Color Grading, portrait Photography, hyper - detailed, beautifully color graded, Unreal Engine5, Cinematic 8K -",4/28/2023
newbies-47,7.74E+17,"a movie artwork of the devil holding angels on leash in front of the illuminati pyramid showing a dark city, red light, like a movie poster, ultra realist, 8k -",4/28/2023
newbies-47,1.09E+18,white background texture HD result -,4/28/2023
newbies-47,9.92E+17,"full body beautiful Priestess with blond hair, holding a crystal chalice, on the top of a hill in medieval Avalon, in the background a river and lands full of nature, acrylic painting style, sunrise light, ethereal, dynamic pose -",4/28/2023
newbies-47,5.47E+17,"Digital art, photorealistic upper angle shot of a blonde girl in the night, looking to the viewer, wearing a transparent bejewelled leather dress, long hair, anime style, delicate miniatures, sharp focus, in the style of, andrzej sykut, WLOP, dreamy, moody, flaring lighting in violet and golden, multicolour lens flares, HDR, vray -",4/28/2023
newbies-47,7.25E+17,"kitten fell asleep on a cloud, sunset, soft light, long shot, realistic, high quality",4/28/2023
newbies-77,1.09E+18,shabby chic,4/28/2023
newbies-77,2.30E+17,"an old, falling apart, weathered statue covered in moss made of dark grey granite of an old man with a beard, full body  He is holding a clock  In front of the statue is a circular, highly polished, bronze dish  The mans features have been worn away and are hardly distinguishable  The statue is inside of a large, dank room, dimly lit with torchlight  realistic 16k ar 16 9",4/28/2023
newbies-77,5.47E+17,"5 shabby chic elements, Clipart, white background -",4/28/2023
newbies-77,1.09E+18,deadpool big head toy black on white background simple lines 2d vector svg,4/28/2023
newbies-77,2.86E+17,"Row of dark navy kids books, stamped, patterned with bright colors, uniform height, product shot -",4/28/2023
newbies-77,7.11E+17,"us marine holding a US peace flag, cartoon for stickers",4/28/2023
newbies-13,1.01E+18,"hip hop cypher, dudes standing around in a circle performing their best rap freestyles, multicolored, psychedelic feel, connected, urban skyline, cityview  Cinematic, atmospheric, psychedelic visuals, visual narcotics, abstract, intricate linework, otherworldly, -",4/28/2023
newbies-13,8.03E+17,oil painting of a chinese soldier in a dovecote with a pigeon    Antiquity    high définition -,4/28/2023
newbies-13,1.10E+18,An 80s ski poster featuring a single climber ascending the west buttress of denali with a low summer sun casting orange rays across the mountains,4/28/2023
newbies-13,1.10E+18,Ryan Gosling in Blade Runner 2049,4/28/2023
newbies-13,1.05E+18,a 3d heart,4/28/2023
newbies-13,1.10E+18,"Creation of Disrupted Forms, Realistic fashion shoot, lookbook, paris collection, Avant-garde fashion, Red, art fashion, photography, background White back, Full body shoot, cool France woman in sunglasses  -",4/28/2023
newbies-13,6.92E+17,logo for corn in the style of minimalism,4/28/2023
newbies-13,1.09E+18,"a white man in his 30s with shaved hair and a scruffy brown beard, wearing a flannel shirt, jeans and boots, large gauges in his ears, bright blue eyes, working on the engine of an old mustang , parked in a gravel driveway out in the country of a midwestern town",4/28/2023
newbies-43,1.07E+18,"Beautiful tall black lady wearing yellow green and red  Long curly hair posing for a full body photograph, realistic",4/28/2023
newbies-43,8.06E+17,"conceptul art, a vast forest, in that forest 10 children play outdoor games, with jumping, running, smile all children hair in black, 4k, anime, fantasy, in the style of Baten Kaitos, detailed",4/28/2023
newbies-43,1.05E+18,"beautiful eyes, different races, shinning, sacred, cosmos, organic, horizontal layout -",4/28/2023
newbies-43,1.10E+18,"llustrations of popular food and drink items, such as pizza, coffee, beer, cupcakes, or tacos, animated, cute, rendered",4/28/2023
newbies-43,1.09E+18,"photo spring of Botticelli, in a colorful spring setting, hypermaximalist -",4/28/2023
newbies-43,1.01E+18,"trippy 70s girls awakening imagination of mind vision, cinematic, creative, clouds and sun, colourful -",4/28/2023
newbies-43,9.16E+17,crabapple blossoms line drawing logo style black and white high contrast,4/28/2023
newbies-43,4.62E+17,"the White House under construction, -",4/28/2023
newbies-43,1.10E+18,"A logo with the letters LAB for a research laboratory on innovative, ecological and resilient building facades  Simple and elegant font, grey and red color  Raw and natural materiality",4/28/2023
newbies-73,1.10E+18,a stone with the word Definition on it,4/28/2023
newbies-73,1.01E+18,logo similar to the red seige logo but with a knight chess piece -,4/28/2023
newbies-73,5.98E+17,"a student sitting in front of a brick wall, with headphones and a laptop computer  Large format photography, wide shot, 8x10, stunning light, film grain, hyperreal photorealism -",4/28/2023
newbies-73,1.02E+18,simplified flat illustration of the side view of a classic red apple with a bite taken out of it -,4/28/2023
newbies-73,1.10E+18,a bullet shooting a glass full of wine exploding inside a wine bar with people drinking their beverages,4/28/2023
newbies-73,8.86E+17,"cartoon image of planet Jupiter, stars in background",4/28/2023
newbies-26,1.10E+18,a logo with the letters DTR variated in ancient army in a flag in a desolated battle field -,4/28/2023
newbies-26,1.08E+18,Bubble tea shop with logo ( Bonsai tree ),4/28/2023
newbies-26,9.35E+17,"dainty, extremly detailed, fine sketch of a broccoli growing out of a golf hole on a putting green  With a golf flag stick coming out of the head of broccoli  There will be extra detail applied to the simplicity of this logo ",4/28/2023
newbies-26,3.34E+17,"Mer by Hyukoh is a song in Korean language that expresses feelings of loneliness and longing  The lyrics talk about a person who is wandering aimlessly through the streets, searching for meaning and purpose in their life  The song talks about the struggles of modern life and the difficulty of finding ones place in the world  The chorus repeats the phrase mer, which seems to be a made-up word that represents the speakers frustration and confusion  Overall, the song has a melancholic and introspective tone, with a sense of yearning for something more  -",4/28/2023
newbies-26,1.10E+18,"a draw of cthulhu inpsychedelic art style, bold lines, gig poster art, in the draw see cthulhu holding a mug of beer",4/28/2023
newbies-26,8.96E+17,Marilyn Monroe -,4/28/2023
newbies-26,1.00E+18,a modern landscape architecture design with grassroof and integrated with the landscape in the latvian grassy bog  Designed by BIG bjarke ingels group  Photorealistic -,4/28/2023
newbies-26,1.10E+18,"group of 4 cottingley fairies, vintage Victorian style sepia photograph, high resolution",4/28/2023
newbies-26,9.40E+17,"psp black silver black background, very high quality, water explosion",4/28/2023
newbies-26,8.12E+17,a small sustainable branded stand of an important alcohol brand to be used in an international trade show about sustanability  materials should not be wood but paper -,4/28/2023
newbies-56,1.09E+18,"photoshoot, a young glamorous fashion designer looks into the camera, she is wearing a bright, expensive looking designer outfit, she holds a hand fan in one hand, and a pink smoothie drink in the other  She has a small lapdog by her feet  She stands on the deck of a luxury yacht  glamorous Mediterranean setting  Aspirational and fun, Cinematic, Photoshoot, Shot on 25mm lens, Depth of Field, Tilt Blur, Shutter Speed 1/1000, F/22, White Balance, 32k, Super-Resolution, Pro Photo RGB, Half rear Lighting, Backlight, Dramatic Lighting, Incandescent, Soft Lighting, Volumetric, Conte-Jour, Global Illumination, Screen Space Global Illumination, Scattering, Shadows, Rough, Shimmering, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ambient Occlusion, Anti-Aliasing, FKAA, TXAA, RTX, SSAO, OpenGL-Shader’s, Post Processing, Post-Production, Cell Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hyper maximalist, elegant, dynamic pose, photography, volumetric, ultra-detailed, intricate details, super detailed, ambient –uplight",4/28/2023
newbies-56,1.10E+18,"As dawn breaks, the sky slowly awakens, painting the horizon with mesmerizing hues of pink and orange  A man sits with his back turned to the camera on the warm, powdery sand, feeling the gentle sea breeze  Before him, the crystal-clear turquoise water gently laps at the shore  hyper realistic, 4k -",4/28/2023
newbies-56,1.07E+18,Fenrir,4/28/2023
newbies-56,1.06E+18,"I saw a great white throne and Him who was seated on it  REalistic, Cinematic lighting",4/28/2023
newbies-56,1.10E+18,UI UX mobile app card component with light and vibrants colors and wve shape,4/28/2023
newbies-56,5.39E+17,corporate jet    max headroom     hypercolor     symmetrical     glitch background -,4/28/2023
newbies-86,1.08E+18,"a comic book page with multiple images, a group of men hunters with rifles hunting in the forest, river -",4/28/2023
newbies-86,1.10E+18,"food sausage comic style, with sunglassed and cap",4/28/2023
newbies-86,1.09E+18,"A realistic oil painting of young Jennifer Connelly wearing Kimono in Japan, in the style of the Italian Renaissance painter Raphael, front view, looking at the camera -",4/28/2023
newbies-113,9.23E+17,"jesus looking to the center of the image smiling stretching his arms beyond the frabrik of reality, 4K, realistic, yongsung kim art style",4/28/2023
newbies-113,1.01E+18,vast landscape with a solitary figure standing in the foreground  A beam of light shines from above  Various paths are depicted in vibrant colors  In the distance a balance of justice ,4/28/2023
