Channel,ID,Prompt,Date
newbies 93,3.43187E+17,A real photographic landscape painting with incomparable reality Super wide Ominous sky city the last of us  apocaliptic Lotus Huge waves Starry night Harry potter Volumetric lighting Clearing Realistic James gurney artstation  ,3/30/2023
newbies 3,1.09071E+18,beautiful mountain golf course photography  set in North Carolina  the summer  Hyper detailed  photorealistic 16K  Sony A1  Sony FE 85mm F 1 4 GM  iso 200  crisp  sharp focus,3/30/2023
newbies 3,1.07589E+18,an angel like image of jesus riding a white winged horse coming from the clouds,3/30/2023
newbies 3,1.0028E+18,modern african pattern black and white  ,3/30/2023
newbies 3,1.08784E+18,orange  gold and aqua colored graphic of a man checking if he has his work life balance  exercising  laptop  working  clock  vacation  like EXTERNALURL ,3/30/2023
newbies 3,1.07828E+18,top angle pie chart with hong kong building,3/30/2023
newbies 3,9.35177E+17,a pie chart of the most popular pies,3/30/2023
newbies 3,9.04073E+17,a 22 year old female from equador  wealthy  pretty but distinguished  photographic portrait  ultra realistic  extreme detail,3/30/2023
newbies 3,1.09054E+18,photo realistic two tall red candles on the silver plate with dry flowers and seeds  ,3/30/2023
newbies 3,1.08329E+18,In a distant launch site in the American desert  The space shuttle just lifted off  People are watching this great launch scene not far away  Blonde girl with sunglasses  father holding child  the crowd cheered  Illustration style  retro movie poster style   ,3/30/2023
newbies 3,8.8428E+17,the inside of a black hole,3/30/2023
newbies 3,8.87695E+17,a poster for a pool party in bali with a blonde australian girl sipping a cocktail on the edge of an infinity pool  ,3/30/2023
newbies 3,1.08301E+18,a 22 year old female from equador  wealthy  pretty but distinguished  photographic portrait  ultra realistic  extreme detail,3/30/2023
newbies 3,1.06968E+18,black and white  pen and ink  barb wire tangled up in the rain  ,3/30/2023
newbies 33,7.17265E+17,a group of 5 robots  playin metal music  being crazy  cartoon style   ,3/30/2023
newbies 33,1.09068E+18,Pokémon,3/30/2023
newbies 33,1.08631E+18,a woman that does not lie,3/30/2023
newbies 33,1.04988E+18,Cute  Indian  8k  18  no blouse saree  girl  frontal shot  ultra detailed  ultra realistic  85mm lens  f  1  8  accent lighting  portrait  face  extreme close up  big melons  public street  day  skinny  hair ponytail  pastel  goddess  ,3/30/2023
newbies 33,9.58126E+17,cartoon style space vehicle exploring the surface and the dark underground of an unknown  desert planet  reflexive  highly detailed  comicbook  multiple panels  high contrast  ,3/30/2023
newbies 33,9.84658E+17,A disney style OLd Montreal port chrismas tree light exhibition scene  neon  pixar masterpiece  complicated  thomas kinkade  hyperdetailed  dazzling  mildly psychedelic  q 4,3/30/2023
newbies 33,7.58574E+17,Letter of company name G r making a circle with a hand signature  a finger of the OK sign Abstract logo Flat design vector illustration pop,3/30/2023
newbies 63,1.06292E+18,evil flowers,3/30/2023
newbies 63,1.01706E+18,Shiba Inu doing stock trading in the office 3D cartoon Shiba Inu Character Character design Creativity Digital Art Education ILLUSTRATION kawaii kids 3d animation after effects animation character animation cinema4d marvelous designer motion design social media  ,3/30/2023
newbies 63,1.06213E+18,Black orange and royal blue downtown city neon lights skyline futuristic ultra realistic,3/30/2023
newbies 63,2.7709E+17,fallen aasimar a shadow sorcess full body portrait  modest clothing  holding a staff  cating a blackspell  she has black hair  she has on eye glowing gold the other glowing purple  she is smiling   ,3/30/2023
newbies 63,1.0763E+18,Change the colors of the attached picture to the most beautiful colors EXTERNALURL ,3/30/2023
newbies 63,1.07165E+18,baseball theme background  bluish rays with gold night skyline background  creative  the number 23 on a golden blue baseball cap  40k production  ,3/30/2023
newbies 3,1.08996E+18,A gold merchant is sitting inside his gold jewellery shop and he wonders by seeing a diamond among it ,3/30/2023
newbies 3,5.38403E+17,Imagine a scene where a baby is crying and his mother is holding him close  comforting him  The mother has a concerned expression on her face  while the babys face is scrunched up in distress  In the background  there are iron bars visible  suggesting that the scene takes place in a confined space such as a prison or a cage  The bars could be positioned behind the mother and baby or visible in the foreground or background of the scene  The lighting in the scene should be dim and gloomy  creating a sense of confinement and oppression  The focus of the image should be on the mother and baby  but the presence of the iron bars should be prominent enough to suggest a sense of imprisonment ,3/30/2023
newbies 3,1.07786E+18,Cute character,3/30/2023
newbies 33,7.51108E+17,geometric sheet that embody space  huge space about blue sky with clouds and underneath is the ground that seems a little bit warped  atmospheric  aesthetic  ,3/30/2023
newbies 93,1.00044E+18,a photography of a brown beer bottle on a yoga mat next to a luxurious swiming pool  with sunlight from the back  macro 50mm lense,3/30/2023
newbies 93,1.08982E+18,Nendoroid   petit  cute style  Resin material  withe hair with flowers  green eyes with red heart in it cute  delicate  Intricate Detail  Digital Art  Concept Art and Epic Composi  tion  very high details  8k  unreal engine  octane render,3/30/2023
newbies 3,1.08742E+18,Professional heads hot using EXTERNALURL ,3/30/2023
newbies 3,4.59666E+17,Title Ancient Maya 3D Landscape Description Immerse yourself in the world of the ancient Maya civilization with this 3D landscape photo prompt  The photo captures the vastness of the landscape  with rolling hills and towering pyramids that reach towards the sky  In the foreground  you can see the intricate details of the stonework  with carved reliefs and intricate designs that hint at the sophistication of this ancient culture  Camera Setup To capture this photo  I used a wide angle lens to capture the vastness of the landscape  I positioned the camera low to the ground to emphasize the height of the pyramids and the depth of the landscape  I used a tripod to ensure stability and sharpness  and I shot in RAW format to capture the full range of colors and tones in the scene  The lighting was natural  with the sun casting deep shadows and creating contrast in the scene  To balance the exposure  I used a graduated neutral density filter to darken the sky and bring out the details in the landscape  Overall  this photo prompt transports the viewer to a time and place long gone  while showcasing the beauty and complexity of the ancient Maya civilization ,3/30/2023
newbies 3,8.40638E+17,A WOMAN HOLD A COFFEE LOOK OUTSIDE THE WINDOW  ,3/30/2023
newbies 3,1.09082E+18,Y2K fashion style Vest fashion model womens fashion street style fashion retro fashion elements color vest leggings dress up intense eye makeup effect fashion hairstyle photography leicamp+50mm+f2 8+1 800 8k  ,3/30/2023
newbies 3,1.08996E+18,A gold jewellery retailer is sitting inside his gold jewellery shop and he becomes happy by seeing a diamond among it ,3/30/2023
newbies 33,7.17265E+17,a group of 5 robots  playin metal music  being crazy  cartoon style   ,3/30/2023
newbies 33,1.08631E+18,create a logo for a clothing brand with a bear  the bear should be in vector style  and the font of the letters should show wilderness,3/30/2023
newbies 33,7.51108E+17,geometric sheet that embody space  huge space about blue sky with clouds and underneath is the ground that seems a little bit warped  atmospheric  aesthetic  ,3/30/2023
newbies 33,1.09068E+18,Pokémon,3/30/2023
newbies 63,1.06292E+18,dark creepy city detailed moonlight,3/30/2023
newbies 63,1.01706E+18,Shiba Inu doing stock trading in the office 3D cartoon Shiba Inu Character Character design Creativity Digital Art Education ILLUSTRATION kawaii kids 3d animation after effects animation character animation cinema4d marvelous designer motion design social media  ,3/30/2023
newbies 93,2.47128E+17,a man with a nacho chip eye sings a jaunty tune while his crying wife plays on the skin piano  photograph  dof  ,3/30/2023
newbies 93,1.98529E+17,A modern room designed for a girl with vibrant pink walls  a white ceiling  and elegant white crown and base molding  The dark wood floor complements the color scheme  and a large window allows natural light to flood in  A white double door sliding closet and a white bedroom door complete the rooms aesthetic  The photograph captures the room with the perfect balance of lighting and depth  The camera settings used include an f stop of 5 6  a shutter speed of 1 60 sec  an ISO rating of 400  and a focal depth of 35mm  The composition is illuminated with soft  natural sunlight streaming through the large window  and additional diffused lighting from strategically placed light fixtures   ,3/30/2023
newbies 93,1.06721E+18,an eyeline level view of an amusement park  with a bright yellos path through the park illuminated via augmented reality  hyper realistic  4k,3/30/2023
newbies 93,1.08982E+18,Nendoroid   petit  cute style  Resin material  withe hair with flowers  green eyes with red heart in it cute  delicate  Intricate Detail  Digital Art  Concept Art and Epic Composi  tion  very high details  8k  unreal engine  octane render,3/30/2023
newbies 93,9.67051E+17,1980s Sichuan Chengdu  in a teahouse  two elderly people drinking tea and eating snacks around a table  with a chubby giant panda sitting on a chair beside them  gnawing on bamboo The saturation of the image is reduced  Kodak Uitramax 400  ,3/30/2023
newbies 93,1.00044E+18,a photography of a yoga mat in a luxurious swiming pool,3/30/2023
newbies 113,4.82991E+17,An 18 year old girl that looks like EXTERNALURL  room  very angry and manic looking  with a cute  adorable blue fairy  pixar  disney  short childrens stories  8k  illustration  photorealistic  realistic depth of field  unreal engine 5  ray tracing  hyperrealistic  mgDet&rs=1 photography  cinematic  super detailed  cinematic lighting  FKAA  TXAA  RTX  SSAO  Post Processing  Post production  CGI  VFX  SFX  Full color  HDR  realistic 8k  color Grading  portrait Photography  shot on 50MM lens  Ultra   Wide Angle  Depth of Field  hyper  detailed  beautifully color graded  insane details  intricate details  beautifully color graded  Unreal engine  Cinematic  Color Grading  Editorial Photography  Photography  Photoshoot  Shot on 70mm lense  Depth of Field  Bokeh  DOF  Tilt Blur  Shutter Speed 1 1000  F 22  white balance  32k  Super resolution  Megapixel  ProPhoto RGB  VR  Lonely  Good  Massive  Halfrear Lighting  Backlighting  Natural Lighting  Incandescent  Optical  Backlight  Natural Lighting  Incandescent  Optical Fiber  Moody Lighting  soft lighting  Columetric  Contre   jour  Beautiful Lighting  Accent Lighting  Global Illumination  Ray Tracing Global Illumination  Optics  Glowing  Shadows  Shimmering  Ray  Tracing Reflections  Lumen Reflections  screen Space reflections  Diffraction Grading  Chromatic Aberration  GB Displacment  Scan Lines  Ray Traced  Ray tracing Ambient Occlusion  Anti   aliasing,4/3/2023
newbies 113,8.90242E+17,Isometric illustration of someone with a fixed mondset trying to overcome,4/3/2023
newbies 113,1.09227E+18,using this  create a charcoal photo of a dreary world war II landscape with a soldier who looks like this,4/3/2023
newbies 113,9.43308E+17,Close shot of a cute cat with a furry smile  bright eyes  orange cat with lines  one hand catching butterflies  acrylic texture,4/3/2023
newbies 113,1.08116E+18,EXTERNALURL  add details,4/3/2023
newbies 113,2.53586E+17,Japanese folktale  japanese  hyperrealistic  oni  forest  sakura  wagasa  kimono  CGI  photpgraphy  wide angle  falling petals   ,4/3/2023
newbies 113,9.0563E+17,a portrait of a beautiful woman as a futuristic cyberpunk fighter pilot  in a jet  city background  hdr  ultra surreal  ultra high quality  ultra high details   ,4/3/2023
newbies 113,1.09209E+18,black and white donald trump mug shot giving a thumbs up,4/3/2023
